119,59,173,105
118,59,172,105
118,60,172,106
118,61,172,107
118,61,172,107
118,62,172,108
118,63,172,109
118,64,172,110
117,64,171,110
117,65,171,111
117,66,171,112
117,66,171,112
117,66,171,112
117,67,171,113
117,67,171,113
117,67,171,113
117,68,171,114
117,68,171,114
117,68,171,114
117,69,171,115
117,69,171,115
118,70,172,116
117,70,171,116
117,70,171,116
116,70,170,116
116,70,170,116
116,70,170,116
115,69,169,115
114,69,168,115
113,68,167,114
112,68,166,114
111,67,165,113
110,67,164,113
109,67,163,113
108,66,162,112
107,66,161,112
106,65,160,111
105,65,159,111
104,64,158,110
103,64,157,110
102,64,156,110
102,63,156,109
103,63,157,109
104,63,158,109
105,63,159,109
106,63,160,109
107,62,161,108
108,62,162,108
109,62,163,108
110,62,164,108
111,62,165,108
111,63,165,109
111,65,165,111
111,67,165,113
111,69,165,115
111,71,165,117
111,73,165,119
111,75,165,121
112,77,166,123
112,78,166,124
112,80,166,126
112,82,166,128
112,84,166,130
112,86,166,132
112,88,166,134
112,90,166,136
113,90,167,136
115,90,169,136
116,90,170,136
118,91,172,137
119,91,173,137
121,91,175,137
122,91,176,137
124,92,178,138
123,90,177,136
123,88,177,134
123,86,177,132
122,85,176,131
122,83,176,129
122,81,176,127
122,80,176,126
121,78,175,124
121,77,175,123
120,76,174,122
120,75,174,121
120,74,174,120
119,72,173,118
119,71,173,117
118,70,172,116
118,69,172,115
118,68,172,114
116,67,170,113
114,66,168,112
113,66,167,112
111,65,165,111
109,65,163,111
108,64,162,110
106,64,160,110
104,63,158,109
103,63,157,109
102,62,156,108
101,61,155,107
101,61,155,107
100,60,154,106
100,60,154,106
99,59,153,105
99,59,153,105
99,59,153,105
100,60,154,106
101,61,155,107
102,61,156,107
103,62,157,108
104,63,158,109
104,63,158,109
105,64,159,110
106,65,160,111
107,65,161,111
108,66,162,112
109,67,163,113
110,68,164,114
110,68,164,114
110,69,164,115
110,69,164,115
111,70,165,116
111,70,165,116
111,71,165,117
111,71,165,117
112,72,166,118
112,72,166,118
112,73,166,119
113,74,167,120
112,73,166,119
111,73,165,119
110,73,164,119
110,73,164,119
109,73,163,119
108,73,162,119
108,72,162,118
107,72,161,118
106,72,160,118
106,72,160,118
105,72,159,118
104,72,158,118
104,71,158,117
103,71,157,117
102,71,156,117
102,71,156,117
101,71,155,117
100,71,154,117
100,71,154,117
100,71,154,117
100,71,154,117
100,71,154,117
101,71,155,117
101,72,155,118
101,72,155,118
102,72,156,118
102,72,156,118
102,72,156,118
